Run,Event,Type1,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
148864,77750573,G,8.94806,-3.54815,-2.18036,7.91917,4.16453,1.39873,-2.59058,1,G,4.36318,3.21564,2.49138,1.57444,4.06784,0.377982,0.659166,-1,9.3195
148864,77760109,G,16.3672,3.01688,0.654046,16.0731,3.08696,2.3522,0.213492,1,G,20.4033,4.51188,3.44918,19.5967,5.67926,1.95205,0.652695,-1,2.49356
148864,77775061,G,38.7315,-13.3668,-2.04231,-36.2943,13.5219,-1.71352,-2.98997,1,T,5.66937,-1.07233,-1.34735,-5.4005,1.72199,-1.86066,-2.24302,1,3.60607
148864,77798197,G,70.2394,-19.7875,-2.96608,-67.3291,20.0086,-1.92796,-2.9928,1,T,4.18229,-1.38494,0.975828,-3.82232,1.6942,-1.55264,2.52779,-1,4.88043
148864,77811917,G,11.9942,-3.12029,-0.378249,-11.5746,3.14313,-2.01468,-3.02096,1,G,10.968,-3.68571,-3.03656,-9.8732,4.77547,-1.47341,-2.45246,-1,3.04507
148864,77829973,G,9.21886,-0.342662,4.37397,-8.10722,4.38737,-1.37345,1.64898,-1,G,9.27508,-1.83658,2.99687,-8.58264,3.51486,-1.6254,2.1206,1,2.0966
148864,77888517,G,41.8294,-22.5161,14.4873,-32.1377,26.7741,-1.01618,2.56986,-1,G,5.48162,-2.43535,2.82646,-4.01462,3.73093,-0.934132,2.282,1,3.00034
148864,77920613,G,18.1252,-0.826199,-4.2313,17.6047,4.31121,2.11476,-1.76363,-1,T,4.19453,0.342751,1.02363,-4.05186,1.07949,-2.03313,1.24769,-1,17.4347
148864,77923853,G,8.34222,-2.7507,1.34663,-7.75897,3.06264,-1.65957,2.68633,1,G,9.06914,5.38474,-1.3459,-7.17156,5.55039,-1.07361,-0.24493,-1,8.56133
148864,77943317,G,31.8881,8.92378,-25.5978,-16.7917,27.1087,-0.585408,-1.23536,1,T,8.1806,4.22533,-4.77496,-5.1242,6.37602,-0.735529,-0.846391,1,5.45836
148864,77983085,G,14.8761,0.696991,-3.97671,-14.3174,4.03733,-1.97835,-1.39729,-1,G,5.43207,-0.120878,5.04796,-1.99993,5.0494,-0.386387,1.59474,1,12.0286
148864,78051021,G,16.5262,-4.66471,-0.68364,-15.8391,4.71454,-1.92643,-2.99607,-1,G,4.59883,4.32289,-1.48641,0.491223,4.5713,0.107252,-0.331182,1,14.3486
148864,78085141,G,8.44874,-0.929194,4.6384,-6.99942,4.73056,-1.1834,1.76851,1,G,6.14874,2.64752,-3.18613,-4.54259,4.14256,-0.948035,-0.877464,-1,8.64909
148864,78147509,G,4.5976,-3.16517,-0.872545,3.21669,3.28324,0.866969,-2.8726,1,T,11.1956,-4.64764,-0.563127,10.1692,4.68163,1.51808,-3.02102,-1,2.67244
148864,78214837,G,11.0263,-1.2513,-2.76307,10.6003,3.0332,1.96428,-1.99603,1,G,7.62822,3.4232,2.37836,6.38777,4.16832,1.21263,0.607212,-1,7.38437
148864,78273149,G,20.166,-2.58508,3.57035,-19.678,4.40796,-2.20155,2.19748,-1,G,4.59874,2.06982,-4.07865,-0.466533,4.57379,-0.101825,-1.10118,1,14.3862
148864,78282013,G,6.02273,-2.95909,-1.82973,-4.91507,3.4791,-1.14536,-2.5878,-1,G,4.43957,3.46611,1.50339,2.32906,3.77811,0.582889,0.409249,-1,10.1197
148864,78280133,G,5.85702,3.34147,3.85677,2.87287,5.10295,0.536824,0.856864,1,G,4.95378,-3.79332,-0.93525,3.04382,3.90691,0.716253,-2.89986,1,8.55141
148864,78306717,G,14.2942,-13.6215,-3.62772,-2.36783,14.0963,-0.167195,-2.88131,1,T,5.38022,-4.57822,-2.72916,0.726062,5.32996,0.135805,-2.60403,1,3.57023
148864,78332429,G,33.0171,8.59062,6.19282,-31.2724,10.5901,-1.80348,0.624603,-1,G,22.4523,-4.50591,-2.16686,21.8883,4.99985,2.18249,-2.69335,-1,54.3681
148864,77216870,G,15.0879,3.2179,3.33746,14.3575,4.63611,1.84865,0.803635,1,G,19.0627,4.86988,7.24487,16.9461,8.72948,1.41705,0.978984,-1,2.99049
148864,77283622,G,4.57513,3.02263,2.47848,-2.37518,3.90886,-0.575365,0.686803,-1,G,4.28367,-3.16085,-2.67741,1.08587,4.1424,0.259223,-2.43881,1,8.76112
148864,77292854,G,9.26042,0.184156,3.56871,8.54252,3.57346,1.6058,1.51924,1,G,4.8352,1.51119,3.08718,3.39906,3.4372,0.873505,1.11558,-1,2.98498
148864,77316606,G,15.2518,3.19293,-0.756084,-14.8943,3.28123,-2.21783,-0.232516,-1,G,11.4942,-3.25385,-0.491803,11.0125,3.29081,1.92266,-2.99158,1,26.4333
148864,77423758,G,5.47827,2.10885,-4.5102,2.28278,4.97887,0.443783,-1.13342,-1,T,4.60472,-1.95323,1.17087,-4.00078,2.27729,-1.32927,2.60157,-1,9.35627
148864,77427862,G,10.5616,-1.5501,-3.78609,9.7365,4.09112,1.60168,-1.9594,1,G,8.64405,3.38483,2.59339,7.51836,4.26412,1.33241,0.653776,-1,8.14487
148864,77425366,G,12.2287,2.40172,-2.48958,-11.7287,3.45923,-1.93521,-0.803358,1,G,6.35686,-5.02188,1.59177,-3.55606,5.26811,-0.632079,2.83464,-1,10.2042
148864,77461726,G,18.3087,7.14046,2.97597,-16.5938,7.7358,-1.50669,0.394884,-1,G,5.90599,3.54199,2.78594,-3.81608,4.50634,-0.768815,0.666484,1,4.74058
148864,77539486,G,7.82244,-3.88579,3.12237,6.0275,4.98483,1.02183,2.4647,-1,G,5.11876,-0.409354,-5.05405,-0.692536,5.0706,-0.136158,-1.65162,1,10.8089
148864,77565262,G,8.3121,-5.06856,-1.95425,-6.29051,5.43226,-0.9888,-2.77359,1,G,13.2007,-4.93131,1.01584,12.2024,5.03485,1.61847,2.93844,-1,18.0824
148864,77571182,G,54.5788,13.4449,14.1072,-50.981,19.4879,-1.68948,0.809431,1,T,6.45068,1.07603,0.323415,-6.35119,1.12359,-2.433,0.291973,-1,4.30396
148864,77582854,G,9.69889,-4.11688,0.626448,-8.75878,4.16427,-1.48891,2.99059,-1,G,5.43513,4.84247,2.17488,1.16183,5.30845,0.217154,0.422126,1,12.7652
148864,77641262,G,21.0963,-0.208484,8.10295,19.4767,8.10563,1.61054,1.59652,-1,T,12.2505,0.424119,2.945,11.8832,2.97538,2.09322,1.42777,-1,2.54207
148864,77700318,G,9.98159,1.77534,2.48519,9.50226,3.05418,1.85305,0.950492,-1,G,20.6784,7.73675,3.57656,18.8398,8.52344,1.53394,0.43302,1,3.08884
148864,77715790,G,18.1329,4.60389,8.0216,-15.5965,9.24889,-1.29386,1.04976,1,G,31.4094,-5.37724,-2.65863,30.8311,5.99859,2.33948,-2.68242,1,46.8294
148864,77729478,G,7.98475,-1.45528,-2.46883,7.45199,2.86583,1.68385,-2.10343,1,G,5.27111,3.72104,3.73112,-0.0771612,5.26948,-0.0146425,0.786751,1,10.7053
148864,77803734,G,9.43079,0.955795,-2.88655,8.92652,3.04068,1.79791,-1.25104,-1,G,12.3079,0.503813,3.97713,11.6362,4.00892,1.78718,1.44479,1,6.81351
148864,77835966,G,6.44286,2.40639,3.77115,4.63541,4.47351,0.906735,1.00283,1,G,5.32768,0.582805,-4.28541,-3.10944,4.32486,-0.668138,-1.43563,-1,11.2702
148864,77840326,G,13.0199,11.9397,3.48731,3.84575,12.4385,0.304456,0.284173,1,T,4.2902,2.84203,-2.62386,1.8528,3.86804,0.462352,-0.745504,-1,6.92257
148864,77853102,G,27.6845,-6.89581,4.28257,26.4674,8.11743,1.89778,2.58585,1,G,10.2493,4.10914,-1.64693,9.24332,4.42689,1.48231,-0.381192,-1,12.2064
148864,77879502,G,20.6014,-2.98342,-6.95371,19.1612,7.5667,1.65916,-1.97608,1,T,4.69356,-1.3832,-0.447167,4.46152,1.45369,1.84007,-2.82891,-1,2.82167
148864,77902470,G,9.5614,-1.39571,-3.48367,-8.79347,3.75286,-1.58735,-1.95186,1,G,8.34688,-1.59238,3.03045,-7.61182,3.42335,-1.53934,2.05461,1,6.51447
148864,77908574,G,8.62868,2.4352,-2.14014,7.99578,3.24198,1.63465,-0.720999,-1,G,9.56892,3.6773,2.21371,8.55161,4.29221,1.44021,0.541884,1,4.46861
148864,77984062,G,8.26069,-0.132455,-4.33808,-7.0279,4.3401,-1.25917,-1.60132,-1,G,8.3435,4.22578,7.14907,-0.797821,8.3046,-0.0959226,1.03695,1,13.7768
148864,77990286,G,7.85033,-0.532723,-1.57655,-7.6712,1.66413,-2.23288,-1.89665,-1,G,5.40862,-2.33608,3.85209,2.991,4.5051,0.622854,2.11594,1,11.8527
148864,77993558,G,7.91968,5.35765,5.81203,-0.475514,7.90469,-0.0601197,0.826056,-1,G,9.12986,4.07106,8.01242,-1.60338,8.98735,-0.177471,1.10069,1,2.51976
148864,78001582,G,25.2447,-3.22593,-13.0162,21.3881,13.41,1.2463,-1.81374,-1,G,5.50097,-0.618358,-1.2219,5.32673,1.36946,2.0676,-2.03928,1,3.75579
148864,78028198,G,10.7065,-9.30172,-5.2939,0.263931,10.7027,0.0246578,-2.62418,1,G,18.6827,12.406,0.23446,13.9667,12.4082,0.967459,0.0188967,-1,25.0195
148864,78070686,G,15.7701,4.39998,-0.850866,15.1196,4.48149,1.93045,-0.191022,1,T,4.28966,-0.704792,0.939296,4.12444,1.17431,1.96907,2.21452,-1,4.28954
148864,78075038,G,13.9073,2.64584,-1.47257,13.5732,3.02803,2.20555,-0.507867,-1,G,4.8071,3.48918,3.27324,0.456793,4.78419,0.0953353,0.753477,-1,10.6069
148864,78083030,G,7.13936,-3.44364,1.70432,6.01631,3.84231,1.23072,2.68202,1,G,7.84729,7.18937,-1.30925,2.85792,7.30761,0.381748,-0.180135,1,11.4744
148864,78134246,G,8.58947,-0.612751,-3.32508,-7.89532,3.38107,-1.58421,-1.75303,1,G,9.06749,-3.84147,-0.43187,8.20152,3.86567,1.49674,-3.02964,-1,16.6649
148864,78154758,G,5.90492,4.33195,3.91885,-0.856609,5.8415,-0.146121,0.735372,-1,G,4.36868,0.389282,4.34103,-0.279476,4.35845,-0.064079,1.48136,1,3.70682
148864,78175070,G,17.0812,-3.82013,2.30469,16.4879,4.4615,2.01811,2.59875,1,G,15.837,5.06952,4.80055,14.2145,6.98179,1.4596,0.758154,-1,9.42974
148864,78232742,G,14.6872,-1.029,-5.49587,13.5809,5.59137,1.6205,-1.75588,-1,G,11.1266,1.50183,-5.39621,9.6133,5.6013,1.30904,-1.29935,1,3.08597
148864,78237534,G,16.9035,-2.46072,-2.69059,-16.5052,3.64615,-2.21514,-2.3116,1,G,7.61698,-3.34506,-1.48664,6.6789,3.66054,1.36231,-2.72338,1,21.2965
148864,78252782,G,27.6077,-1.00959,6.77258,-26.7448,6.84742,-2.07162,1.71878,1,T,5.19235,0.799925,0.74208,-5.07531,1.09113,-2.24168,0.747903,-1,2.60899
148864,78274486,G,8.49411,2.03405,-3.02179,-7.67269,3.64261,-1.49022,-0.978334,-1,G,5.2761,5.19738,0.553148,0.712271,5.22673,0.135856,0.106029,-1,9.09854
148864,78307398,G,16.3239,4.15621,-0.277892,-15.7831,4.16549,-2.04223,-0.0667625,-1,G,4.7793,-4.60768,-0.758855,1.01189,4.66975,0.21503,-2.97836,1,15.0292
148864,78310734,G,7.49461,-4.10499,-0.989553,6.19094,4.22258,1.17584,-2.90505,1,G,7.35986,0.388603,-5.66754,4.67807,5.68085,0.750899,-1.50234,-1,6.66268
148864,78341678,G,10.9844,-7.36337,7.72452,-2.59961,10.6718,-0.241249,2.33226,-1,G,6.19502,-2.76271,4.89348,-2.60544,5.6195,-0.44846,2.08476,1,2.5075
148864,78351350,G,31.8095,5.38254,-18.5547,-25.2702,19.3196,-1.08332,-1.28846,1,G,8.88922,-7.91639,-3.72152,1.57737,8.74751,0.179359,-2.70215,-1,24.3389
148864,77134055,G,6.02613,2.47984,3.49023,4.23931,4.28151,0.874388,0.953052,-1,G,10.4108,4.48512,-7.41877,5.76353,8.66917,0.623617,-1.02703,1,10.3039
148864,77149463,G,5.41764,-1.52294,-3.41048,-3.92287,3.73507,-0.916485,-1.99078,-1,G,12.7086,4.46569,-6.63628,-9.8749,7.99892,-1.03789,-0.978476,1,5.34634
148864,77185935,G,11.3707,-2.12219,-2.06236,-10.9784,2.95923,-2.02184,-2.37049,1,G,8.66227,2.47555,-3.33092,-7.60266,4.15011,-1.36584,-0.931658,1,5.182
148864,77169175,G,28.0433,-10.003,5.6191,-25.5887,11.4732,-1.54213,2.62978,-1,T,5.19041,-2.31953,-1.94233,-4.2162,3.02537,-1.13426,-2.44447,1,7.12633
148864,77204591,G,17.8318,2.94862,-4.11111,17.0987,5.05921,1.93214,-0.948599,-1,G,6.5251,0.948367,-3.21666,5.59638,3.35355,1.28489,-1.28409,1,3.05093
148864,77195791,G,20.8989,15.171,6.00832,-13.0573,16.3175,-0.732828,0.377087,-1,T,5.1421,-0.421831,1.25115,-4.96857,1.32034,-2.03559,1.89598,1,9.10841
148864,77218575,G,7.32306,7.17099,1.2088,-0.855479,7.27215,-0.117368,0.166998,-1,T,4.71992,1.08313,0.542564,-4.56059,1.21143,-2.03599,0.464383,-1,6.67098
148864,77227919,G,18.2818,1.15559,10.3963,14.9932,10.4603,1.15721,1.4601,1,G,14.481,3.09407,6.60135,12.5114,7.29048,1.30897,1.1325,-1,3.14904
148864,77243199,G,5.70061,-2.89435,1.12849,-4.7786,3.10656,-1.21578,2.76983,-1,G,9.62938,-1.49155,1.05794,9.45356,1.82865,2.34519,2.52466,-1,13.7527
148864,77248559,G,6.11447,3.08955,0.36222,-5.26299,3.11071,-1.2967,0.116708,1,G,15.6624,4.54843,-2.41013,-14.7919,5.14752,-1.7777,-0.487267,-1,3.08181
148864,77284711,G,6.07636,1.64858,-5.61021,-1.64886,5.84741,-0.278372,-1.28499,1,G,3.83173,3.76271,-0.4867,0.525483,3.79406,0.138062,-0.128634,-1,5.51851
148864,77301911,G,10.0713,7.73536,-2.09943,-6.09719,8.0152,-0.701688,-0.265023,-1,T,4.46266,-0.785297,-3.6905,-2.38069,3.77313,-0.59519,-1.78046,1,7.5851
148864,77301031,G,11.9376,3.80017,-1.51504,-11.2142,4.09104,-1.73325,-0.379365,-1,T,3.27795,0.580233,1.29084,-2.9548,1.41525,-1.48223,1.14836,-1,3.39322
148864,77367191,G,9.55296,-3.09254,-0.812187,-9.00136,3.19741,-1.75833,-2.88476,1,T,13.4717,2.05271,1.18755,-13.261,2.37147,-2.42236,0.524482,-1,5.771
148864,77361255,G,6.02842,-2.07277,5.57777,-0.960657,5.95045,-0.160749,1.92659,-1,G,34.9454,-27.2517,15.5991,15.3355,31.4005,0.470799,2.62171,1,12.7995
148864,77365831,G,11.9479,-9.36894,-1.66405,-7.22468,9.51557,-0.700529,-2.96581,-1,G,6.68878,-6.42726,1.7566,-0.577305,6.66298,-0.0865356,2.8748,1,6.07683
148864,77377367,G,7.09225,-6.77057,1.67179,1.28584,6.97391,0.18335,2.89951,1,T,3.60011,0.680619,-0.575075,-3.4865,0.891041,-2.07335,-0.701543,1,8.43762
148864,77461271,G,21.5148,-4.00491,-0.967737,-21.1163,4.12018,-2.33668,-2.9045,-1,G,7.76046,4.82472,1.50365,5.88853,5.0536,0.993512,0.302114,-1,24.9839
148864,77464983,G,12.8451,2.23766,0.737359,12.6267,2.35602,2.38058,0.318317,1,G,13.7458,-13.7221,0.653237,-0.461494,13.7377,-0.033587,3.09402,1,20.6218
148864,77479527,G,6.39488,-3.39665,-1.95422,5.05244,3.9187,1.07192,-2.61951,1,G,4.96712,-4.46132,-0.798588,2.02976,4.53223,0.434089,-2.96447,-1,3.10028
148864,77486695,G,12.7446,-3.42539,1.88291,12.13,3.9088,1.8506,2.63899,1,G,7.0807,4.22516,5.50563,1.40043,6.94003,0.200445,0.916236,-1,12.4396
148864,77507727,G,22.0489,4.49258,-1.79226,21.5115,4.83689,2.19787,-0.379591,1,G,7.65836,-0.220558,-3.24577,6.93222,3.25326,1.50067,-1.63864,1,5.46266
148864,77511023,G,13.4978,-7.20404,7.89926,-8.23907,10.691,-0.709592,2.3102,1,T,5.82446,-1.13895,1.84453,-5.40496,2.16783,-1.64472,2.12397,1,4.75837
148864,77535951,G,16.4499,-2.77363,-2.62204,16.0006,3.81682,2.14029,-2.38428,-1,G,15.2192,-4.21615,-0.0172149,14.6231,4.21618,1.95698,-3.13751,1,3.04851
148864,77546231,G,9.30894,-3.73165,2.12085,8.25966,4.29223,1.40927,2.62478,-1,G,11.3958,-6.49223,4.64875,8.12976,7.98498,0.894137,2.52018,1,3.11731
148864,77591791,G,60.7428,13.8713,-15.1943,57.1524,20.5738,1.74578,-0.830883,1,T,6.28323,-0.21995,-1.32606,6.13686,1.34418,2.22346,-1.73517,-1,5.26091
148864,77614679,G,87.1192,-18.388,-1.64452,85.1406,18.4614,2.23332,-3.0524,1,T,8.3692,-1.67597,-1.54412,8.05228,2.27886,1.97488,-2.39712,1,4.51587
148864,77640263,G,14.8134,-4.66468,-1.98335,13.9188,5.06882,1.7349,-2.73957,-1,G,8.19229,-4.04428,-0.112542,7.12275,4.04585,1.3311,-3.11377,1,2.5053
148864,77646135,G,11.0167,0.732819,-3.24368,10.5023,3.32543,1.86732,-1.3486,-1,G,7.20633,2.87004,-2.46367,6.13296,3.78243,1.26029,-0.709357,1,3.12936
148864,77647679,G,42.2332,8.43779,-12.8917,39.3223,15.4075,1.66643,-0.991254,1,T,3.89166,0.785886,-0.00407754,3.81001,0.785897,2.28218,-0.00518842,1,3.96643
148864,77633679,G,58.0463,18.0481,8.1103,54.5697,19.7867,1.73897,0.42233,-1,T,17.7347,2.17643,2.31189,17.4479,3.17516,2.40518,0.815568,1,6.2116
148864,77751343,G,41.3535,-7.62052,1.31235,40.624,7.7327,2.36099,2.97105,-1,G,17.594,3.27588,-1.13484,17.2487,3.46688,2.30758,-0.333484,-1,10.3273
148864,77775199,G,8.37713,2.33488,-3.41983,-7.28137,4.14088,-1.33006,-0.971743,1,G,10.8386,-2.87952,5.17964,-9.07434,5.92624,-1.21195,2.07818,1,9.91672
148864,77799007,G,7.47338,-4.20541,0.239436,-6.17231,4.21222,-1.17538,3.08472,-1,G,12.818,-12.5735,-1.16629,-2.19899,12.6275,-0.173274,-3.0491,-1,7.69861
148864,77812111,G,7.67501,-0.993438,4.09826,-6.41186,4.21695,-1.20608,1.80861,-1,G,11.0522,-0.20679,-4.85085,9.92802,4.85526,1.46349,-1.6134,1,18.3395
148864,77809135,G,16.0447,-2.68261,4.36079,15.2055,5.11985,1.80889,2.12229,-1,T,4.40709,-0.872422,0.0623647,4.31813,0.874648,2.30001,3.07023,1,2.21348
148864,77819863,G,35.3171,6.4724,5.85132,34.2221,8.72524,2.07567,0.735044,-1,T,13.2679,2.92535,1.07386,12.8963,3.11622,2.12776,0.351815,-1,2.01857
148864,77825887,G,8.19555,-2.88581,0.720933,7.63598,2.9745,1.67188,2.89678,-1,G,19.2687,-10.9479,-11.2556,-11.1681,15.7017,-0.66187,-2.34233,1,20.9632
148864,77924759,G,4.54745,-3.47527,2.92771,0.138274,4.54412,0.0304245,2.4415,1,G,3.73884,2.60895,-2.44218,1.09402,3.57364,0.301545,-0.752395,1,8.13374
148864,77941135,G,21.7764,5.73964,-7.21519,19.7281,9.21968,1.50446,-0.898809,1,G,18.5462,-14.721,0.0298071,11.2801,14.721,0.706106,3.13957,-1,23.0674
148864,78012935,G,50.2161,-14.0759,-6.92861,-47.7023,15.6887,-1.83119,-2.68418,1,G,31.148,4.08316,-3.85449,30.6375,5.61509,2.39821,-0.756597,1,78.1843
148864,78059967,G,8.82594,3.52942,-2.5277,7.68375,4.3412,1.33576,-0.621503,-1,G,6.73955,0.713749,5.7869,3.37827,5.83075,0.551072,1.44808,1,9.55454
148864,78062959,G,4.79636,-4.10734,-0.0894414,2.47298,4.10832,0.570491,-3.11982,1,T,8.58239,1.87722,3.11588,7.77261,3.63768,1.50315,1.02856,-1,7.7386
148864,78073239,G,4.58324,-1.16118,-3.88099,-2.14114,4.05098,-0.506599,-1.86152,1,T,7.7492,2.35493,-2.16312,7.05791,3.19762,1.53265,-0.74297,-1,9.48462
148864,78110295,G,10.8002,2.92097,-1.17401,10.3307,3.14808,1.90392,-0.382165,1,G,4.10663,-0.887056,3.64885,1.65899,3.75513,0.428555,1.80928,-1,8.25833
148864,78160023,G,12.0272,2.99768,0.529378,-11.6351,3.04407,-2.05067,0.174794,1,G,6.08514,3.49076,1.30129,4.8103,3.72542,1.07308,0.356823,-1,15.3632
148864,78166071,G,19.9383,0.0291564,4.19511,19.4917,4.19521,2.24058,1.56385,-1,T,5.55996,-1.45624,0.941652,5.28153,1.73417,1.83276,2.56759,1,2.83319
148864,78194311,G,23.2578,2.84792,2.95329,-22.8928,4.10275,-2.42025,0.803559,1,G,10.5573,0.906316,-5.03184,9.23602,5.1128,1.35357,-1.39259,1,30.6355
148864,78258591,G,5.68305,-3.70471,-3.91601,-1.79605,5.39074,-0.327299,-2.32847,1,G,9.00537,6.07079,-5.80317,-3.24873,8.39829,-0.377782,-0.762864,-1,9.49941
148864,78253687,G,10.1505,-2.49311,-2.32902,-9.55933,3.41174,-1.75387,-2.39021,1,G,7.13982,-1.39846,-2.84243,6.39771,3.16783,1.45236,-2.02802,-1,15.7184
148864,78259055,G,10.9345,0.182299,3.15439,-10.4675,3.15965,-1.913,1.51307,-1,G,9.0065,-4.44007,-1.69711,-7.64929,4.75335,-1.25387,-2.7765,1,7.01236
148864,77137120,G,11.0607,2.7908,-1.77339,-10.5543,3.30658,-1.87745,-0.566074,1,T,7.67084,-0.000416929,-1.41979,-7.53756,1.41979,-2.37129,-1.57109,-1,2.36019
148864,77163304,G,13.9637,-4.3891,-3.61033,-12.7545,5.68319,-1.54782,-2.45324,-1,G,8.63928,2.70765,4.27284,7.00267,5.05852,1.12884,1.00597,1,21.7841
148864,77161344,G,4.18765,-2.79184,2.72777,-1.51334,3.90321,-0.378606,2.3678,1,G,5.37909,2.51495,4.64837,-0.995526,5.28511,-0.187268,1.07486,-1,5.54473
148864,77154480,G,14.8529,-7.97834,-5.49796,-11.2569,9.68924,-0.991281,-2.53821,-1,T,4.03462,-1.12189,-0.236449,-3.86684,1.14653,-1.93013,-2.93387,-1,3.50936
148864,77201696,G,7.8891,6.22427,4.33513,2.16608,7.58518,0.281822,0.608365,1,T,6.55071,1.15812,-1.16141,-6.34118,1.64016,-2.06174,-0.786813,-1,11.2474
148864,77219624,G,11.8032,5.52768,-2.81451,-10.0413,6.20296,-1.2589,-0.470955,1,G,6.6145,-4.52169,-0.685919,4.77747,4.57342,0.912573,-2.99105,1,17.2696
148864,77250992,G,14.3245,1.73895,6.64869,12.5678,6.87234,1.36432,1.31498,-1,G,7.97025,0.133328,4.87393,6.30403,4.87575,1.07414,1.54345,1,2.1521
148864,77286008,G,19.5804,-5.23182,-0.333857,18.8653,5.24246,1.99245,-3.07787,1,T,7.40315,-1.46311,1.41478,7.1171,2.03526,1.96487,2.37299,-1,2.6531
148864,77322088,G,25.6157,2.62144,8.96679,23.8512,9.34212,1.66677,1.28637,-1,T,5.22774,0.730216,0.921593,5.09269,1.17582,2.17206,0.900743,-1,2.13483
148864,77372312,G,13.2318,6.60997,-9.53402,6.36231,11.6013,0.524092,-0.964579,1,T,3.07387,-0.945532,0.776989,-2.81776,1.22382,-1.57124,2.45373,-1,12.0224
148864,77391264,G,40.6826,-15.1477,-3.04587,37.6342,15.4509,1.62309,-2.94316,-1,T,4.41076,-0.342531,-1.03375,4.2729,1.08902,2.07602,-1.89076,1,4.54047
148864,77408640,G,6.38475,-3.16595,1.81483,5.23803,3.64923,1.15838,2.62109,-1,G,5.5796,-2.49683,3.96529,3.02705,4.68591,0.607859,2.13275,1,3.05893
148864,77416296,G,7.59894,2.02798,3.5348,-6.4129,4.07523,-1.23492,1.04993,1,G,6.08277,-0.985792,4.05989,4.41978,4.17786,0.921733,1.809,1,11.1558
148864,77432120,G,30.7006,-18.5267,-5.92533,-23.7523,19.4512,-1.02943,-2.83205,-1,T,15.351,-7.07362,-5.58753,-12.4252,9.01425,-1.12536,-2.47303,1,4.90131
148864,77455680,G,21.6544,-1.09029,-4.69467,-21.111,4.81961,-2.18303,-1.79899,-1,G,9.99374,-0.520805,-4.42044,-8.94719,4.45102,-1.44816,-1.68807,1,3.52575
148864,77480216,G,8.77246,3.30213,4.62594,6.68142,5.68361,1.00023,0.950849,-1,G,4.1177,-3.98229,-0.800677,0.666764,4.06198,0.163419,-2.94318,-1,9.85216
148864,77510464,G,14.0785,3.07501,-0.908275,13.7081,3.20635,2.15941,-0.287206,1,G,8.6558,-4.811,-4.09269,-5.91742,6.31632,-0.836004,-2.4367,-1,20.6913
148864,77529432,G,8.71069,3.07604,3.34001,7.43285,4.54067,1.26841,0.826517,-1,G,11.7505,-2.41933,-4.20244,10.7028,4.84909,1.53262,-2.09315,1,9.41193
148864,77570728,G,14.2905,-2.27833,2.51702,13.8809,3.39502,2.11598,2.30646,1,G,6.37094,-4.28491,0.590813,4.67634,4.32545,0.937589,3.00457,-1,5.45772
148864,77572496,G,37.7432,9.25471,8.99438,35.4681,12.9054,1.7357,0.771134,-1,T,3.51088,-0.323174,0.928064,3.36888,0.982723,1.94578,1.90589,1,3.9188
148864,77605512,G,17.7943,2.56961,-3.8607,-17.179,4.63767,-2.02037,-0.983545,1,G,7.12296,1.08695,-3.31442,6.20955,3.4881,1.34079,-1.2539,-1,20.8732
148864,77620456,G,12.6683,-1.25959,2.78669,12.2932,3.05814,2.09951,1.99532,1,G,7.72408,5.18886,2.71259,-5.03665,5.85512,-0.779,0.481698,-1,17.8188
148864,77634424,G,11.5117,-0.52705,3.97053,-10.7919,4.00536,-1.71709,1.70277,1,G,8.78029,0.26953,4.64481,-7.4455,4.65263,-1.24913,1.51283,-1,2.2072
148864,77678200,G,14.4499,7.14811,-8.83732,8.92163,11.3663,0.720847,-0.890679,-1,G,5.66251,1.50161,3.68852,4.02404,3.98246,0.888737,1.18418,-1,11.6444
148864,77715888,G,19.2814,-3.27778,-2.58495,-18.8238,4.17442,-2.21137,-2.47382,-1,G,9.91263,3.06238,3.25918,-8.84583,4.47218,-1.43374,0.816521,1,9.28343
148864,77747384,G,10.9981,3.16799,-0.132529,-10.5306,3.17076,-1.91539,-0.0418093,1,T,12.8897,1.74574,-2.78192,-12.4639,3.28431,-2.04375,-1.01038,-1,3.04071
148864,77799256,G,9.13845,-6.77781,-1.1567,-6.01859,6.8758,-0.790417,-2.97256,1,T,4.26431,3.58965,0.407462,2.26308,3.6127,0.591351,0.113026,1,12.442
148864,77785112,G,10.1218,-8.04341,5.83494,-1.92269,9.93695,-0.192302,2.514,-1,G,6.7481,5.03876,-0.192952,4.48324,5.04245,0.800742,-0.0382749,1,15.4006
148864,77795064,G,12.9765,-4.73396,-2.50494,-11.8192,5.35585,-1.53246,-2.6549,-1,G,5.99169,3.02068,3.16653,-4.09118,4.37623,-0.834558,0.808967,1,10.1626
148864,77848432,G,13.9746,-2.63955,1.62579,-13.626,3.10007,-2.1864,2.58954,-1,G,7.83165,0.806949,-4.77315,-6.15544,4.84088,-1.06099,-1.40332,1,8.42276
148864,77891224,G,41.6776,27.164,-17.4603,-26.3489,32.2916,-0.745088,-0.571278,-1,T,9.51202,-1.59408,-1.34561,-9.27985,2.08609,-2.1981,-2.44052,-1,18.5334
148864,77978488,G,7.32818,-3.32947,0.22083,-6.52357,3.33679,-1.42335,3.07536,1,G,8.49405,0.164667,7.75019,-3.47061,7.75194,-0.433959,1.54955,1,8.76962
